repo_id,repository,community,downloads,releases,assets,commits,open_issues,closed_issues,total_issues,open_prs,closed_prs,total_prs,readme_issues,readme_commits
138,vmihailenco/gforms,1.0,0.0,0.0,0.0,26.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0
139,oserz/grabant,1.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
140,glitchdotcom/profiler,5.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0
141,etix/stoppableListener,1.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0
142,mohamedattahri/rst,5.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0
143,cbyn/bitfx,2.0,0.0,0.0,0.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
144,kelseyhightower/journal-2-logentries,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0
145,giantswarm/yochu,9.0,30.0,6.0,6.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
146,tamnd/httpclient,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
147,nanopack/pulse,9.0,0.0,0.0,0.0,134.0,0.0,5.0,5.0,0.0,11.0,11.0,0.0,20.0
148,lafolle/flen,4.0,0.0,0.0,0.0,21.0,3.0,1.0,4.0,0.0,1.0,1.0,0.0,15.0
149,trapion/faas,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
150,tidwall/rtred,1.0,0.0,0.0,0.0,30.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,8.0
151,baijum/webtail,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
152,gopherjs/todomvc,6.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0
153,mstg/machotbd,1.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
154,vube/depman,5.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
155,retailnext/hllpp,4.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
156,mna/gocostmodel,3.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
157,rainycape/memcache,8.0,0.0,0.0,0.0,108.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,16.0
158,speijnik/go-errortree,3.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0
159,paulsmith/tablestruct,3.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,17.0
160,badgerodon/penv,1.0,0.0,0.0,0.0,12.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0
161,Spatially/go-flagged,3.0,0.0,0.0,0.0,18.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0
162,MG-RAST/AWE,19.0,5994.0,30.0,51.0,3065.0,1.0,50.0,51.0,0.0,644.0,644.0,0.0,30.0
163,miekg/dinit,6.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,45.0
164,gorilla/css,6.0,0.0,1.0,0.0,22.0,3.0,3.0,6.0,1.0,11.0,12.0,0.0,4.0
165,matryer/anno,2.0,0.0,1.0,0.0,44.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,19.0
166,FiloSottile/hstools,4.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
167,mesosphere-backup/etcd-mesos,9.0,0.0,0.0,0.0,286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
168,hacdias/caddy-v1-service,8.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
169,gqf2008/babylon,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
170,subfuzion/envtpl,5.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0
171,mrd0ll4r/tbotapi,4.0,0.0,0.0,0.0,25.0,0.0,9.0,9.0,0.0,10.0,10.0,0.0,6.0
172,mantika/whaleprint,2.0,15.0,3.0,21.0,76.0,6.0,6.0,12.0,1.0,4.0,5.0,0.0,25.0
173,bsideup/forward2docker,3.0,288.0,4.0,6.0,10.0,2.0,2.0,4.0,0.0,1.0,1.0,0.0,6.0
174,campoy/apiai,3.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,4.0
175,dacez/dcd,1.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
176,strava/go.serversets,2.0,0.0,1.0,0.0,43.0,1.0,1.0,2.0,2.0,21.0,23.0,0.0,7.0
177,ExpediaGroup/flyte,17.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0
178,microsoft/LaBench,3.0,187.0,4.0,8.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
179,adinfinit/zombies-on-ice,1.0,9.0,2.0,8.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
180,syohex/byzanz-window,3.0,245.0,4.0,4.0,56.0,0.0,2.0,2.0,0.0,8.0,8.0,0.0,19.0
181,Azure/blobporter,8.0,177897.0,21.0,42.0,264.0,10.0,35.0,45.0,0.0,71.0,71.0,0.0,74.0
